國家,ID,iso_code,洲名,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
台灣,164763,TWN,亞洲,2022-03-02,20582,49,60.857,853,0,0.143,862.796,35.758,1.05,6387373,22446,267.758,20249.0,0.003,332.7,47473704,19354205,145494,166376.0,199.01,81.13,27.78,23855008,42.2,8.353,80.46,14835,0.45
台灣,164764,TWN,亞洲,2022-03-03,20653,71,59.571,853,0,0.143,865.772,35.758,1.06,6405391,18018,268.513,19630.0,0.003,329.5,47610594,19360394,136890,158879.0,199.58,81.16,27.78,23855008,42.2,8.353,80.46,14835,0.45
台灣,164765,TWN,亞洲,2022-03-04,20717,64,59.0,853,0,0.0,868.455,35.758,1.07,6428102,22711,269.466,20171.0,0.003,341.9,47794860,19366499,184266,140118.0,200.36,81.18,27.78,23855008,42.2,8.353,80.46,14835,0.46
台灣,164766,TWN,亞洲,2022-03-05,20797,80,60.571,853,0,0.0,871.809,35.758,1.08,6447590,19488,270.282,20503.0,0.003,338.5,0,0,0,135199.0,0.0,0.0,27.78,23855008,42.2,8.353,80.46,14835,0.46
台灣,164767,TWN,亞洲,2022-03-06,20840,43,58.143,853,0,0.0,873.611,35.758,1.09,6460276,12686,270.814,20329.0,0.003,349.6,47949019,19371559,0,130280.0,201.0,81.21,27.78,23855008,42.2,8.353,80.46,14835,0.46
台灣,164768,TWN,亞洲,2022-03-07,20869,29,54.286,853,0,0.0,874.827,35.758,1.1,6487230,26954,271.944,21361.0,0.003,393.5,48068834,19375913,119815,131466.0,201.5,81.22,30.56,23855008,42.2,8.353,80.46,14835,0.47
台灣,164769,TWN,亞洲,2022-03-08,20922,53,55.571,853,0,0.0,877.049,35.758,1.12,6510390,23160,272.915,20780.0,0.003,373.9,48167394,19380656,98560,119883.0,201.92,81.24,30.56,23855008,42.2,8.353,80.46,14835,0.47
台灣,164770,TWN,亞洲,2022-03-09,20999,77,59.571,853,0,0.0,880.276,35.758,1.13,6534145,23755,273.911,20967.0,0.003,352.0,48256933,19384961,89539,111890.0,202.29,81.26,30.56,23855008,42.2,8.353,80.46,14835,0.48
台灣,164771,TWN,亞洲,2022-03-10,21081,82,61.143,853,0,0.0,883.714,35.758,1.15,6553994,19849,274.743,21229.0,0.003,347.2,48350253,19389727,93320,105666.0,202.68,81.28,30.56,23855008,42.2,8.353,80.46,14835,0.48
台灣,164772,TWN,亞洲,2022-03-11,21163,82,63.714,853,0,0.0,887.151,35.758,1.16,6576010,22016,275.666,21130.0,0.003,331.6,48470509,19395032,120256,96521.0,203.19,81.3,30.56,23855008,42.2,8.353,80.46,14835,0.49
台灣,164773,TWN,亞洲,2022-03-12,21225,62,61.143,853,0,0.0,889.75,35.758,1.17,6595474,19464,276.482,21126.0,0.003,345.5,0,0,0,92310.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,0.49
台灣,164774,TWN,亞洲,2022-03-13,21288,63,64.0,853,0,0.0,892.391,35.758,1.19,6609415,13941,277.066,21306.0,0.003,332.9,48565707,19399436,0,88098.0,203.59,81.32,30.56,23855008,42.2,8.353,80.46,14835,0.49
台灣,164775,TWN,亞洲,2022-03-14,21363,75,70.571,853,0,0.0,895.535,35.758,1.21,6638240,28825,278.274,21573.0,0.003,305.7,48650083,19404031,84376,83036.0,203.94,81.34,30.56,23855008,42.2,8.353,80.46,14835,0.5
台灣,164776,TWN,亞洲,2022-03-15,21402,39,68.571,853,0,0.0,897.17,35.758,1.22,6660742,22502,279.218,21479.0,0.003,313.2,48721653,19407962,71570,79180.0,204.24,81.36,30.56,23855008,42.2,8.353,80.46,14835,0.5
台灣,164777,TWN,亞洲,2022-03-16,21492,90,70.429,853,0,0.0,900.943,35.758,1.24,6682742,22000,280.14,21228.0,0.003,301.4,48781646,19411677,59993,74959.0,204.49,81.37,30.56,23855008,42.2,8.353,80.46,14835,0.51
台灣,164778,TWN,亞洲,2022-03-17,21583,91,71.714,853,0,0.0,904.758,35.758,1.26,6701560,18818,280.929,21081.0,0.003,294.0,48861874,19416858,80228,73089.0,204.83,81.4,30.56,23855008,42.2,8.353,80.46,14835,0.51
台灣,164779,TWN,亞洲,2022-03-18,21658,75,70.714,853,0,0.0,907.902,35.758,1.28,6723365,21805,281.843,21051.0,0.003,297.7,48954969,19421373,93095,69209.0,205.22,81.41,30.56,23855008,42.2,8.353,80.46,14835,0.52
台灣,164780,TWN,亞洲,2022-03-19,21784,126,79.857,853,0,0.0,913.184,35.758,1.31,6741817,18452,282.616,20906.0,0.004,261.8,0,0,0,67419.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,0.53
台灣,164781,TWN,亞洲,2022-03-20,21905,121,88.143,853,0,0.0,918.256,35.758,1.33,6757010,15193,283.253,21085.0,0.004,239.2,49025107,19425469,0,65629.0,205.51,81.43,30.56,23855008,42.2,8.353,80.46,14835,0.54
台灣,164782,TWN,亞洲,2022-03-21,22003,98,91.429,853,0,0.0,922.364,35.758,1.34,6783256,26246,284.354,20717.0,0.004,226.6,49105829,19429241,80722,65107.0,205.85,81.45,30.56,23855008,42.2,8.353,80.46,14835,0.54
台灣,164783,TWN,亞洲,2022-03-22,22091,88,98.429,853,0,0.0,926.053,35.758,1.36,6807222,23966,285.358,20926.0,0.005,212.6,49167713,19432546,61884,63723.0,206.11,81.46,30.56,23855008,42.2,8.353,80.46,14835,0.55
台灣,164784,TWN,亞洲,2022-03-23,22188,97,99.429,853,0,0.0,930.119,35.758,1.37,6830710,23488,286.343,21138.0,0.005,212.6,49222626,19435784,54913,62997.0,206.34,81.47,30.56,23855008,42.2,8.353,80.46,14835,0.56
台灣,164785,TWN,亞洲,2022-03-24,22327,139,106.286,853,0,0.0,935.946,35.758,1.39,6853396,22686,287.294,21691.0,0.005,204.1,49257341,19438065,34715,56495.0,206.49,81.48,30.56,23855008,42.2,8.353,80.46,14835,0.56
台灣,164786,TWN,亞洲,2022-03-25,22463,136,115.0,853,0,0.0,941.647,35.758,1.42,6878782,25386,288.358,22202.0,0.005,193.1,49310076,19440522,52735,50730.0,206.71,81.49,30.56,23855008,42.2,8.353,80.46,14835,0.57
台灣,164787,TWN,亞洲,2022-03-26,22566,103,111.714,853,0,0.0,945.965,35.758,1.44,6898985,20203,289.205,22453.0,0.005,201.0,0,0,0,48683.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,0.58
台灣,164788,TWN,亞洲,2022-03-27,22769,203,123.429,853,0,0.0,954.475,35.758,1.46,6915424,16439,289.894,22631.0,0.006,183.4,49351562,19442628,0,46636.0,206.88,81.5,30.56,23855008,42.2,8.353,80.46,14835,0.59
台灣,164789,TWN,亞洲,2022-03-28,22896,127,127.571,853,0,0.0,959.798,35.758,1.48,6952028,36604,291.428,24110.0,0.005,189.0,0,0,0,44372.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,0.6
台灣,164790,TWN,亞洲,2022-03-29,22992,96,128.714,853,0,0.0,963.823,35.758,1.51,6984143,32115,292.775,25274.0,0.005,196.4,49481298,19449353,0,44798.0,207.43,81.53,30.56,23855008,42.2,8.353,80.46,14835,0.61
台灣,164791,TWN,亞洲,2022-03-30,23155,163,138.143,853,0,0.0,970.656,35.758,1.54,7020325,36182,294.291,27088.0,0.005,196.1,49542475,19452249,61177,45693.0,207.68,81.54,30.56,23855008,42.2,8.353,80.46,14835,0.62
台灣,164792,TWN,亞洲,2022-03-31,23394,239,152.429,853,0,0.0,980.675,35.758,1.57,7054694,34369,295.732,28757.0,0.005,188.7,49607595,19456216,65120,50036.0,207.95,81.56,30.56,23855008,42.2,8.353,80.46,14835,0.64
台灣,164793,TWN,亞洲,2022-04-01,23629,235,166.571,853,0,0.0,990.526,35.758,1.6,7093288,38594,297.35,30644.0,0.005,184.0,49707619,19460769,100024,56792.0,208.37,81.58,30.56,23855008,42.2,8.353,80.46,14835,0.65
台灣,164794,TWN,亞洲,2022-04-02,24033,404,209.571,853,0,0.0,1007.461,35.758,1.63,7117165,23877,298.351,31169.0,0.007,148.7,0,0,0,59302.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,0.68
台灣,164795,TWN,亞洲,2022-04-03,24313,280,220.571,853,0,0.0,1019.199,35.758,1.64,7139225,22060,299.276,31972.0,0.007,145.0,0,0,0,61811.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,0.7
台灣,164796,TWN,亞洲,2022-04-04,24588,275,241.714,853,0,0.0,1030.727,35.758,1.66,7167260,28035,300.451,30747.0,0.008,127.2,0,0,0,58018.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,0.72
台灣,164797,TWN,亞洲,2022-04-05,24866,278,267.714,853,0,0.0,1042.381,35.758,1.68,7198852,31592,301.775,30673.0,0.009,114.6,49860865,19468679,0,54224.0,209.02,81.61,30.56,23855008,42.2,8.353,80.46,14835,0.74
台灣,164798,TWN,亞洲,2022-04-06,25225,359,295.714,853,0,0.0,1057.43,35.758,1.7,7248360,49508,303.851,32576.0,0.009,110.2,49946136,19475279,85271,57666.0,209.37,81.64,30.56,23855008,42.2,8.353,80.46,14835,0.76
台灣,164799,TWN,亞洲,2022-04-07,25756,531,337.429,853,0,0.0,1079.689,35.758,1.73,7294691,46331,305.793,34285.0,0.01,101.6,50037760,19482724,91624,61452.0,209.76,81.67,30.56,23855008,42.2,8.353,80.46,14835,0.8
台灣,164800,TWN,亞洲,2022-04-08,26263,507,376.286,853,0,0.0,1100.943,35.758,1.75,7347620,52929,308.012,36333.0,0.01,96.6,50168924,19492297,131164,65901.0,210.31,81.71,30.56,23855008,42.2,8.353,80.46,14835,0.83
台灣,164801,TWN,亞洲,2022-04-09,26836,573,400.429,854,1,0.143,1124.963,35.8,1.77,7386637,39017,309.647,38496.0,0.01,96.1,0,0,0,68844.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,0.87
台灣,164802,TWN,亞洲,2022-04-10,27410,574,442.429,854,0,0.143,1149.025,35.8,1.79,7417429,30792,310.938,39743.0,0.011,89.8,50286760,19501815,0,71788.0,210.8,81.75,30.56,23855008,42.2,8.353,80.46,14835,0.91
台灣,164803,TWN,亞洲,2022-04-11,28040,630,493.143,854,0,0.143,1175.435,35.8,1.81,7475928,58499,313.39,44095.0,0.011,89.4,50390458,19512462,103698,81129.0,211.24,81.8,30.56,23855008,42.2,8.353,80.46,14835,0.95
台灣,164804,TWN,亞洲,2022-04-12,28666,626,542.857,854,0,0.143,1201.676,35.8,1.83,7524701,48773,315.435,46550.0,0.012,85.8,50484317,19521876,93859,89065.0,211.63,81.84,30.56,23855008,42.2,8.353,80.46,14835,0.99
台灣,164805,TWN,亞洲,2022-04-13,29593,927,624.0,854,0,0.143,1240.536,35.8,1.85,7577725,53024,317.658,47052.0,0.013,75.4,50583977,19532520,99660,91120.0,212.05,81.88,30.56,23855008,42.2,8.353,80.46,14835,1.05
台灣,164806,TWN,亞洲,2022-04-14,30574,981,688.286,854,0,0.143,1281.66,35.8,1.88,7625654,47929,319.667,47280.0,0.015,68.7,50693438,19544597,109461,93668.0,212.51,81.93,30.56,23855008,42.2,8.353,80.46,14835,1.12
台灣,164807,TWN,亞洲,2022-04-15,31857,1283,799.143,854,0,0.143,1335.443,35.8,1.9,7674775,49121,321.726,46736.0,0.017,58.5,0,0,0,92573.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,1.21
台灣,164808,TWN,亞洲,2022-04-16,33205,1348,909.857,854,0,0.0,1391.951,35.8,1.92,7717227,42452,323.506,47227.0,0.019,51.9,0,0,0,101799.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14836,1.3
台灣,164809,TWN,亞洲,2022-04-17,34507,1302,1013.857,854,0,0.0,1446.531,35.8,1.95,7752215,34988,324.972,47827.0,0.021,47.2,51063934,19575164,0,111025.0,214.06,82.06,30.56,23855008,42.2,8.353,80.46,14835,1.39
台灣,164810,TWN,亞洲,2022-04-18,35983,1476,1134.714,854,0,0.0,1508.404,35.8,1.97,7809350,57135,327.367,47632.0,0.024,42.0,51208459,19590254,144525,116857.0,214.67,82.12,30.56,23855008,42.2,8.353,80.46,14835,1.48
台灣,164811,TWN,亞洲,2022-04-19,37710,1727,1292.0,854,0,0.0,1580.8,35.8,1.99,7866907,57557,329.78,48887.0,0.026,37.8,51324101,19602331,115642,119969.0,215.15,82.17,30.56,23855008,42.2,8.353,80.46,14835,1.6
台灣,164812,TWN,亞洲,2022-04-20,40186,2476,1513.286,856,2,0.286,1684.594,35.883,2.02,7926821,59914,332.292,49871.0,0.03,33.0,51448391,19615722,124290,123488.0,215.67,82.23,30.56,23855008,42.2,8.353,80.46,14835,1.77
台灣,164813,TWN,亞洲,2022-04-21,43243,3057,1809.857,856,0,0.286,1812.743,35.883,2.05,7984178,57357,334.696,51218.0,0.035,28.3,51590308,19631579,141917,128124.0,216.27,82.3,30.56,23855008,42.2,8.353,80.46,14835,1.97
台灣,164814,TWN,亞洲,2022-04-22,47100,3857,2177.571,856,0,0.286,1974.428,35.883,2.07,8043938,59760,337.201,52738.0,0.041,24.2,51757881,19648569,167573,134421.0,216.97,82.37,30.56,23855008,42.2,8.353,80.46,14835,2.23
台灣,164815,TWN,亞洲,2022-04-23,51298,4198,2584.714,856,0,0.286,2150.408,35.883,2.08,8093015,49077,339.259,53684.0,0.048,20.8,0,0,0,125838.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,14835,2.52
台灣,164816,TWN,亞洲,2022-04-24,56468,5170,3137.286,856,0,0.286,2367.134,35.883,2.1,8141103,48088,341.274,55555.0,0.057,17.7,51884722,19663569,0,117255.0,217.5,82.43,30.56,23855008,42.2,8.353,80.46,14835,2.86
台灣,164817,TWN,亞洲,2022-04-25,61686,5218,3671.857,856,0,0.286,2585.872,35.883,2.1,8209900,68797,344.158,57221.0,0.064,15.6,52007981,19679107,123259,114217.0,218.02,82.49,30.56,23855008,42.2,8.353,80.46,14835,3.22
台灣,164818,TWN,亞洲,2022-04-26,68022,6336,4330.286,856,0,0.286,2851.477,35.883,2.11,8274206,64306,346.854,58186.0,0.074,13.4,52104727,19692380,96746,111518.0,218.42,82.55,30.56,23855008,42.2,8.353,80.46,14835,3.64
台灣,164819,TWN,亞洲,2022-04-27,76938,8916,5250.286,858,2,0.286,3225.235,35.967,2.12,8340464,66258,349.632,59092.0,0.089,11.3,52207186,19707610,102459,108399.0,218.85,82.61,26.85,23855008,42.2,8.353,80.46,14835,4.24
台灣,164820,TWN,亞洲,2022-04-28,88446,11508,6457.571,860,2,0.571,3707.649,36.051,2.12,8398062,57598,352.046,59126.0,0.109,9.2,52309491,19722265,102305,102740.0,219.28,82.68,26.85,23855008,42.2,8.353,80.46,14835,5.02
台灣,164821,TWN,亞洲,2022-04-29,100753,12307,7664.714,862,2,0.857,4223.558,36.135,2.12,8460060,61998,354.645,59446.0,0.129,7.8,52430493,19737798,121002,96087.0,219.79,82.74,26.85,23855008,42.2,8.353,80.46,14835,5.85
台灣,164822,TWN,亞洲,2022-04-30,115883,15130,9226.429,865,3,1.286,4857.806,36.261,2.12,8516260,56200,357.001,60464.0,0.153,6.6,0,0,0,93648.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,6.87
台灣,164823,TWN,亞洲,2022-05-01,132955,17072,10926.714,868,3,1.714,5573.463,36.386,2.11,8566553,50293,359.109,60779.0,0.18,5.6,52523178,19749743,0,91208.0,220.18,82.79,26.85,23855008,42.2,8.353,80.46,14835,8.02
台灣,164824,TWN,亞洲,2022-05-02,132955,0,10181.286,868,0,1.714,5573.463,36.386,2.1,8632477,65924,361.873,60368.0,0.169,5.9,52597022,19761449,73844,84149.0,220.49,82.84,26.85,23855008,42.2,8.353,80.46,14835,8.02
台灣,164825,TWN,亞洲,2022-05-03,173942,40987,15131.429,876,8,2.857,7291.635,36.722,2.11,8697613,65136,364.603,60487.0,0.25,4.0,52675933,19774629,78911,81601.0,220.82,82.9,26.85,23855008,42.2,8.353,80.46,14835,10.78
台灣,164826,TWN,亞洲,2022-05-04,202418,28476,17925.714,881,5,3.286,8485.346,36.931,2.09,8761083,63470,367.264,60088.0,0.298,3.4,52804298,19793333,128365,85302.0,221.36,82.97,26.85,23855008,42.2,8.353,80.46,14835,12.7
台灣,164827,TWN,亞洲,2022-05-05,232402,29984,20565.143,886,5,3.714,9742.273,37.141,2.06,8826111,65028,369.99,61150.0,0.336,3.0,52904519,19809571,100221,85004.0,221.78,83.04,26.85,23855008,42.2,8.353,80.46,14835,14.73
台灣,164828,TWN,亞洲,2022-05-06,268569,36167,23973.714,896,10,4.857,11258.391,37.56,2.04,8905821,79710,373.331,63680.0,0.377,2.7,53031302,19832764,126783,85830.0,222.31,83.14,26.85,23855008,42.2,8.353,80.46,14835,17.16
台灣,164829,TWN,亞洲,2022-05-07,268569,0,21812.286,896,0,4.429,11258.391,37.56,2.01,8977125,71304,376.32,65838.0,0.331,3.0,0,0,0,86414.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,17.16
台灣,164830,TWN,亞洲,2022-05-08,268569,0,19373.429,896,0,4.0,11258.391,37.56,2.01,9037458,60333,378.85,67272.0,0.288,3.5,53132163,19848511,0,86998.0,222.73,83.2,26.85,23855008,42.2,8.353,80.46,14835,17.16
台灣,164831,TWN,亞洲,2022-05-09,397504,128935,37792.714,931,35,9.0,16663.335,39.027,2.03,9110371,72913,381.906,68271.0,0.554,1.8,53210223,19865219,78060,87600.0,223.06,83.27,26.85,23855008,42.2,8.353,80.46,14835,25.86
台灣,164832,TWN,亞洲,2022-05-10,448323,50819,39197.286,943,12,9.571,18793.664,39.53,1.96,9207573,97202,385.981,72851.0,0.538,1.9,53284732,19884741,74509,86971.0,223.37,83.36,26.85,23855008,42.2,8.353,80.46,14835,29.28
台灣,164833,TWN,亞洲,2022-05-11,505455,57132,43291.0,951,8,10.0,21188.633,39.866,1.9,9300276,92703,389.867,77028.0,0.562,1.8,53364771,19904865,80039,80068.0,223.7,83.44,26.85,23855008,42.2,8.353,80.46,14835,33.14
台灣,164834,TWN,亞洲,2022-05-12,570870,65415,48352.571,968,17,11.714,23930.824,40.578,1.85,9390674,90398,393.656,80652.0,0.6,1.7,53444577,19930415,79806,77151.0,224.04,83.55,26.85,23855008,42.2,8.353,80.46,14835,37.55
台灣,164835,TWN,亞洲,2022-05-13,570870,0,43185.857,968,0,10.286,23930.824,40.578,1.79,9480450,89776,397.42,82090.0,0.526,1.9,53571370,19978334,126793,77153.0,224.57,83.75,26.85,23855008,42.2,8.353,80.46,14835,37.55
台灣,164836,TWN,亞洲,2022-05-14,699824,128954,61607.857,1049,81,21.857,29336.565,43.974,1.76,9569475,89025,401.152,84621.0,0.728,1.4,0,0,0,76312.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,46.24
台灣,164837,TWN,亞洲,2022-05-15,768543,68719,71424.857,1068,19,24.571,32217.26,44.77,1.7,9648848,79373,404.479,87341.0,0.818,1.2,53660470,19999868,0,75472.0,224.94,83.84,26.85,23855008,42.2,8.353,80.46,14835,50.88
台灣,164838,TWN,亞洲,2022-05-16,830257,61714,61821.857,1097,29,23.714,34804.306,45.986,1.64,9744654,95806,408.495,90612.0,0.682,1.5,53736131,20021131,75661,75130.0,225.26,83.93,26.85,23855008,42.2,8.353,80.46,14835,55.04
台灣,164839,TWN,亞洲,2022-05-17,896059,65802,63962.286,1135,38,27.429,37562.721,47.579,1.6,9854193,109539,413.087,92374.0,0.692,1.4,53814583,20050318,78452,75693.0,225.59,84.05,26.85,23855008,42.2,8.353,80.46,14835,59.48
台灣,164840,TWN,亞洲,2022-05-18,981141,85082,67955.143,1176,41,32.143,41129.351,49.298,1.55,9971544,117351,418.006,95895.0,0.709,1.4,53892813,20076887,78230,75435.0,225.92,84.16,26.85,23855008,42.2,8.353,80.46,14835,65.22
台灣,164841,TWN,亞洲,2022-05-19,1070561,89420,71384.429,1235,59,38.143,44877.83,51.771,1.51,10078897,107353,422.507,98318.0,0.726,1.4,53973940,20106678,81127,75623.0,226.26,84.29,26.85,23855008,42.2,8.353,80.46,14835,71.25
台灣,164842,TWN,亞洲,2022-05-20,1156291,85730,83631.571,1284,49,45.143,48471.625,53.825,1.47,10187358,108461,427.053,100987.0,0.828,1.2,54083554,20148051,109614,73169.0,226.72,84.46,26.85,23855008,42.2,8.353,80.46,14835,77.03
台灣,164843,TWN,亞洲,2022-05-21,1240897,84606,77296.143,1343,59,42.0,52018.302,56.298,1.42,10286116,98758,431.193,102377.0,0.755,1.3,0,0,0,73046.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,82.74
台灣,164844,TWN,亞洲,2022-05-22,1320371,79474,78832.571,1396,53,46.857,55349.845,58.52,1.39,10368415,82299,434.643,102795.0,0.767,1.3,54170932,20168183,0,72923.0,227.08,84.54,26.85,23855008,42.2,8.353,80.46,14835,88.1
台灣,164845,TWN,亞洲,2022-05-23,1386640,66269,79483.286,1436,40,48.429,58127.836,60.197,1.35,10478824,110409,439.271,104881.0,0.758,1.3,54238724,20183400,67792,71799.0,227.37,84.61,26.85,23855008,42.2,8.353,80.46,14835,92.57
台灣,164846,TWN,亞洲,2022-05-24,1469019,82379,81851.429,1478,42,49.0,61581.157,61.958,1.31,10591664,112840,444.002,105353.0,0.777,1.3,54300283,20199700,61559,69386.0,227.63,84.68,26.85,23855008,42.2,8.353,80.46,14835,98.12
台灣,164847,TWN,亞洲,2022-05-25,1558380,89361,82462.714,1554,76,54.0,65327.163,65.144,1.28,10695997,104333,448.375,103493.0,0.797,1.3,54393040,20241339,92757,71461.0,228.02,84.85,26.85,23855008,42.2,8.353,80.46,14835,104.15
台灣,164848,TWN,亞洲,2022-05-26,1640271,81891,81387.143,1658,104,60.429,68760.027,69.503,1.25,10808958,112961,453.111,104294.0,0.78,1.3,54518176,20300674,125136,77748.0,228.54,85.1,26.85,23855008,42.2,8.353,80.46,14835,109.68
台灣,164849,TWN,亞洲,2022-05-27,1735067,94796,82682.286,1784,126,71.429,72733.868,74.785,1.23,10907751,98793,457.252,102913.0,0.803,1.2,54667393,20383044,149217,83406.0,229.17,85.45,26.85,23855008,42.2,8.353,80.46,14835,116.08
台灣,164850,TWN,亞洲,2022-05-28,1815703,80636,82115.143,1947,163,86.286,76114.122,81.618,1.2,11001141,93390,461.167,102146.0,0.804,1.2,0,0,0,87909.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,121.52
台灣,164851,TWN,亞洲,2022-05-29,1892272,76569,81700.143,2056,109,94.286,79323.889,86.187,1.17,11075733,74592,464.294,101045.0,0.809,1.2,54817813,20470666,0,92412.0,229.8,85.81,26.85,23855008,42.2,8.353,80.46,14835,126.69
台灣,164852,TWN,亞洲,2022-05-30,1952355,60083,80816.429,2165,109,104.143,81842.563,90.757,1.14,11179035,103302,468.624,100030.0,0.808,1.2,54934541,20528763,116728,99402.0,230.29,86.06,26.85,23855008,42.2,8.353,80.46,14835,130.75
台灣,164853,TWN,亞洲,2022-05-31,2032983,80628,80566.286,2255,90,111.0,85222.482,94.529,1.12,11287417,108382,473.168,99393.0,0.811,1.2,55072565,20608998,138024,110326.0,230.86,86.39,26.85,23855008,42.2,8.353,80.46,14835,136.19
台灣,164854,TWN,亞洲,2022-06-01,2121231,88248,80407.286,2377,122,117.571,88921.831,99.644,1.1,11383276,95859,477.186,98183.0,0.819,1.2,55233124,20703963,160559,120012.0,231.54,86.79,26.85,23855008,42.2,8.353,80.46,14835,142.15
台灣,164855,TWN,亞洲,2022-06-02,2198161,76930,79698.571,2521,144,123.286,92146.731,105.68,1.08,11473595,90319,480.972,94948.0,0.839,1.2,55454029,20818967,220905,133693.0,232.46,87.27,26.85,23855008,42.2,8.353,80.46,1374278870,-1.0
台灣,164856,TWN,亞洲,2022-06-03,2274666,76505,77085.571,2663,142,125.571,95353.814,111.633,1.07,11553112,79517,484.306,92194.0,0.836,1.2,55524585,20856827,70556,122456.0,232.76,87.43,26.85,23855008,42.2,8.353,80.46,14835,152.51
台灣,164857,TWN,亞洲,2022-06-04,2342794,68128,75298.714,2663,0,102.286,98209.734,111.633,1.05,11631069,77957,487.573,89990.0,0.837,1.2,0,0,0,117691.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,157.1
台灣,164858,TWN,亞洲,2022-06-05,2404871,62077,73228.429,2939,276,126.143,100811.997,123.203,1.03,11696101,65032,490.3,88624.0,0.826,1.2,55608294,20908631,0,112926.0,233.11,87.65,26.85,23855008,42.2,8.353,80.46,14835,161.31
台灣,164859,TWN,亞洲,2022-06-06,2457881,53010,72218.0,3090,151,132.143,103034.172,129.533,1.02,11801444,105343,494.716,88916.0,0.812,1.2,55724988,20958720,116694,112921.0,233.6,87.86,26.85,23855008,42.2,8.353,80.46,14835,164.89
台灣,164860,TWN,亞洲,2022-06-07,2540871,82990,72555.429,3214,124,137.0,106513.106,134.731,1.01,11900841,99397,498.882,87632.0,0.828,1.2,55829045,20998712,104057,108069.0,234.03,88.03,26.85,23855008,42.2,8.353,80.46,14835,170.49
台灣,164861,TWN,亞洲,2022-06-08,2620941,80070,71387.143,3373,159,142.286,109869.634,141.396,1.0,11992296,91455,502.716,87003.0,0.821,1.2,55939794,21045793,110749,100953.0,234.5,88.22,26.85,23855008,42.2,8.353,80.46,14835,175.9
台灣,164862,TWN,亞洲,2022-06-09,2693787,72846,70803.714,3584,211,151.857,112923.332,150.241,0.99,12077500,85204,506.288,86272.0,0.821,1.2,56053322,21075930,113528,85613.0,234.98,88.35,26.85,23855008,42.2,8.353,80.46,14835,180.83
台灣,164863,TWN,亞洲,2022-06-10,2762080,68293,69630.571,3797,213,162.0,115786.17,159.17,0.97,12146510,69010,509.181,84771.0,0.821,1.2,56217878,21102821,164556,99042.0,235.66,88.46,26.85,23855008,42.2,8.353,80.46,14835,185.44
台灣,164864,TWN,亞洲,2022-06-11,2841696,79616,71271.714,4008,211,192.143,119123.666,168.015,0.96,12239500,92990,513.079,86919.0,0.82,1.2,0,0,0,97029.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,190.82
台灣,164865,TWN,亞洲,2022-06-12,2892263,50567,69627.429,4171,163,176.0,121243.43,174.848,0.95,12296766,57266,515.479,85809.0,0.811,1.2,56273409,21112470,0,95016.0,235.9,88.5,26.85,23855008,42.2,8.353,80.46,14835,194.24
台灣,164866,TWN,亞洲,2022-06-13,2937363,45100,68497.429,4280,109,170.0,123134.019,179.417,0.94,12383473,86707,519.114,83147.0,0.824,1.2,56346834,21119579,73425,88835.0,236.21,88.53,26.85,23855008,42.2,8.353,80.46,14835,197.29
台灣,164867,TWN,亞洲,2022-06-14,3003501,66138,66090.0,4403,123,169.857,125906.518,184.573,0.93,12470671,87198,522.77,81404.0,0.812,1.2,56417613,21126070,70779,84081.0,236.5,88.56,26.85,23855008,42.2,8.353,80.46,14835,201.76
台灣,164868,TWN,亞洲,2022-06-15,3072432,68931,64498.714,4546,143,167.571,128796.1,190.568,0.92,12553471,82800,526.24,80168.0,0.805,1.2,56501765,21131243,84152,80282.0,236.85,88.58,26.85,23855008,42.2,8.353,80.46,14835,206.41
